
0.00039201535653887731 0.00460142016136799725 0.00000487363153212073 0.00002353616124040059 
0.00240263987795330536 0.00048058384023264011 0.00105045283321913985 0.00018057037516072683 
0.00067890012404703270 0.00191688684870783277 0.00125595788143684217 0.00000516903137537383 
0.00020693254434434039 0.00179990278893527034 0.00060043767429007744 0.00010799803680328068 
0.00014035184938521184 0.00272642512091181288 0.00060123119810029380 0.00015740609367398406 
0.00053919584093264916 0.00301667896465573904 0.00007296444906046418 0.00007762382374920662 
0.00004233747819171185 0.00089242609269035711 0.00068810426910914657 0.00002643206705954526 
0.12879111361933937019 0.13189991764986785938 0.12928186225465410075 0.12902882672044313495 
0.21278032776951505411 0.21485712692220104714 0.21388189750851083204 0.21269270008249918646 
0.20323539737381679515 0.20493784509460155618 0.20401745243145086306 0.20279258135148481301 
0.00026357705228363670 0.00245202158346913279 0.00050611325546157104 0.00016524284065866368 
0.00101637357264650063 0.00134270070812902986 0.00034473407912116727 0.00058017589358172472 
0.00015179285229294237 0.00018492221802191011 0.00180671860914927151 0.00000204747879806177 
0.00041770707526112005 0.00555812756917006823 0.00069732057888671761 0.00031690484084734294 
0.00056318270235422574 0.00166865343881283934 0.00049592203598791684 0.00023301220008420387 
0.16251124976071551487 0.16362158971138640595 0.16299411181102385626 0.16211788712194419304 
0.16560463603426711643 0.16405699518753635857 0.16576705744663655651 0.16569464333857908400 
0.00006526807774065446 0.00150189196992300822 0.00052875029861709777 0.00002238253089714703 
0.00073661279186865158 0.00114278041768400840 0.00001098795013021459 0.00000906270226863626 
0.00097983227179554433 0.00265048926020128306 0.00019548764883126069 0.00008412382063482937 
