
0.00000850811263042317 0.00001019813337244102 0.00000112176551425591 0.00000064802508781270 
0.00008234915134863741 0.00000637887022314487 0.00000226151505522409 0.00000098972027551270 
0.00000697613019084997 0.00000469508502654037 0.00000065650270286710 0.00000003399772907642 
0.00005206964113924073 0.00000900587329688562 0.00000209627577696381 0.00000080660184842429 
0.00006255559049250792 0.00000424423631173454 0.00000012982373398529 0.00000000228824070803 
0.00003341270820911291 0.00000303776275778489 0.00000004165963751745 0.00000050898294468027 
0.00004650965840546917 0.00000697398248306058 0.00000236814651088935 0.00000040325943828634 
0.00048423219434212683 0.00053103417773847639 0.00053395876304840328 0.00053244555501485991 
0.00285914545533572095 0.00281905068455934327 0.00282712326918144186 0.00282701832941789633 
0.00243917918954572599 0.00245946938948371496 0.00246913819407446056 0.00246888521238020076 
0.00003895668687725617 0.00000174857781409798 0.00000218624599312989 0.00000053718207126963 
0.00004579313953456676 0.00000541351377947308 0.00000149776564661863 0.00000068605693748225 
0.00001999228462246094 0.00000733023918009224 0.00000109820512328440 0.00000009579818893712 
0.00000861612638658471 0.00000578375408721854 0.00000026744723236050 0.00000036109916656812 
0.00004419145388823154 0.00000245695631306830 0.00000083924932603452 0.00000017969627030823 
0.00118064739335466129 0.00119532325298088438 0.00120555450154746779 0.00120527371906575809 
0.00129469107370994152 0.00128937063259293438 0.00129768930475293587 0.00129586330007036565 
0.00000343496364507700 0.00000563906080586207 0.00000039594326395331 0.00000075318041581340 
0.00003252966824618397 0.00000497860905035452 0.00000213976361784773 0.00000067854490737318 
0.00003479803352135491 0.00000468143887921713 0.00000033099806806547 0.00000016931928570330 
